"apn","pstreet_addr","pcity","pstate","pzip","plon","plat","pminx","pminy","pmaxx","pmaxy","planduse","pfull_address","parcel_dir"
"5748034039","460 S Santa Anita Ave","Pasadena","CA",91107,-118.098388119,34.1381927176,-118.09861402,34.1381082611,-118.098157181,34.1382767202,"0100","460 S Santa Anita Ave,Pasadena,CA,91107",6037
"8285025010","21253 Trigger Ln","Diamond Bar","CA",91765,-117.841493523,33.9737599037,-117.841688639,33.9735988574,-117.841298336,33.9739354807,"0100","21253 Trigger Ln,Diamond Bar,CA,91765",6037
"2464009007","2320 N Naomi St","Burbank","CA",91504,-118.339812245,34.1945250978,-118.340032356,34.1944515903,-118.33959304,34.1945977408,"0100","2320 N Naomi St,Burbank,CA,91504",6037
"03330607","1680 THUNDERBIRD DR","S Lake Tahoe","CA",96150,-119.997215673,38.8719274107,-119.997485896,38.871755832,-119.996933694,38.872081786,"00","1680 THUNDERBIRD DR,S Lake Tahoe,CA,96150",6017
"4431010019","17255 Palisades Cir","Pacific Palisades","CA",90272,-118.563549661,34.076344531,-118.564890976,34.0755817391,-118.561981468,34.0774784739,"010C","17255 Palisades Cir,Pacific Palisades,CA,90272",6037
"152172024","1919 HELEN RD","Pleasant Hill","CA",94523,-122.074126044,37.952678238,-122.074310848,37.9525706237,-122.07394057,37.9527870123,NA,"1919 HELEN RD,Pleasant Hill,CA,94523",6013
"445313020","40548 REVERE AVE","Hemet","CA",92544,-116.95324479,33.7449443478,-116.953369433,33.7448039723,-116.953119849,33.7450849884,NA,"40548 REVERE AVE,Hemet,CA,92544",6065
"5527007004","715 N Stanley Ave","Los Angeles","CA",90046,-118.356646185,34.084273058,-118.356853272,34.0842132415,-118.356439876,34.0843324882,"0100","715 N Stanley Ave,Los Angeles,CA,90046",6037
"7371024062","23737 Cabrillo Ave","Torrance","CA",90501,-118.314718543,33.8086949101,-118.314834839,33.808612858,-118.314602104,33.8087772617,"0100","23737 Cabrillo Ave,Torrance,CA,90501",6037
"015207109","3534 N PERSHING AVE","San Bernardino","CA",92405,-117.288740606,34.1554204894,-117.288962408,34.1553513397,-117.288518805,34.1554896394,"510","3534 N PERSHING AVE,San Bernardino,CA,92405",6071
"053086036","4124 Poinsettia St","San Luis Obispo","CA",93401,-120.638100963,35.2478277059,-120.63822371,35.2477791331,-120.637977856,35.2478766212,NA,"4124 Poinsettia St,San Luis Obispo,CA,93401",6079
"7255011036","235 Mira Mar Ave","Long Beach","CA",90803,-118.147289532,33.7650088591,-118.147504076,33.7649395582,-118.147074938,33.7650781546,"010E","235 Mira Mar Ave,Long Beach,CA,90803",6037
"065-190-074-000","6593 HOLLYWOOD RD","Magalia","CA",95954,-121.588596872,39.8379551134,-121.588815379,39.8377457441,-121.588378534,39.8381651863,"RS","6593 HOLLYWOOD RD,Magalia,CA,95954",6007
"3734203100","11059 CORTE PLAYA MERIDA","San Diego","CA",92124,-117.0915561,32.8382510995,-117.091618602,32.8380897359,-117.091491686,32.8384057674,NA,"11059 CORTE PLAYA MERIDA,San Diego,CA,92124",6073
"114463004","1734 LEMONWOOD DR","Concord","CA",94519,-121.989922388,37.9796611496,-121.990119963,37.9795004475,-121.989724534,37.979822067,NA,"1734 LEMONWOOD DR,Concord,CA,94519",6013
"632160020","77205 OLYMPIC WAY","Palm Desert","CA",92211,-116.317451948,33.7560541929,-116.317565179,33.755956701,-116.317339174,33.756151612,NA,"77205 OLYMPIC WAY,Palm Desert,CA,92211",6065
"31249229","4062 W BROWN AVE","FRESNO","CA",93722,-119.863811815,36.7746851668,-119.863882594,36.7745448359,-119.863741036,36.7748254971,"11","4062 W BROWN AVE,FRESNO,CA,93722",6019
"2456009020","800 E Magnolia Blvd","Burbank","CA",91501,-118.303931006,34.1899059659,-118.304177529,34.1897133597,-118.303684476,34.1900985775,"0100","800 E Magnolia Blvd,Burbank,CA,91501",6037
"01828224","108 WOODLAND DR","Fort Bragg","CA",95437,-123.788890574,39.4359205236,-123.789131603,39.4358524566,-123.788647954,39.4359889824,NA,"108 WOODLAND DR,Fort Bragg,CA,95437",6045
"464141010","1218 BISHOP DR","Hemet","CA",92545,-116.989323075,33.7274932882,-116.989494165,33.727422926,-116.989151441,33.7275631065,NA,"1218 BISHOP DR,Hemet,CA,92545",6065
"183-210-022","548 DRAKE DR","Santa Rosa","CA",95409,-122.658030746,38.4761944388,-122.658234065,38.4760626326,-122.657827617,38.4763262669,NA,"548 DRAKE DR,Santa Rosa,CA,95409",6097
"447241018","40893 WHITTIER AVE","Hemet","CA",92544,-116.947407218,33.7364934537,-116.947506826,33.7363030178,-116.947307483,33.7366831351,NA,"40893 WHITTIER AVE,Hemet,CA,92544",6065
"48143054","1801 LAVONNE AVE","San Jose","CA",95116,-121.846021048,37.3454754059,-121.846245463,37.345286761,-121.845796757,37.3456641689,NA,"1801 LAVONNE AVE,San Jose,CA,95116",6085
"8291026026","8723 Seranata Dr",NA,"CA",90603,-117.984429146,33.959402539,-117.984741528,33.9591363891,-117.984120688,33.9596320559,"0101","8723 Seranata Dr,NA,CA,90603",6037
"2443011010","637 S Beachwood Dr","Burbank","CA",91506,-118.31672175,34.1584893093,-118.31695899,34.1583627256,-118.316487561,34.1586189767,"0100","637 S Beachwood Dr,Burbank,CA,91506",6037
"24138033","1406 BELLEMEADE ST","San Jose","CA",95131,-121.882114701,37.372192831,-121.882272002,37.3720642873,-121.8819574,37.3723213749,NA,"1406 BELLEMEADE ST,San Jose,CA,95131",6085
"8711006015","25 Country Ridge Rd","Phillips Ranch","CA",91766,-117.773571823,34.0333817302,-117.773880201,34.0332785138,-117.773236613,34.0335176528,"0104","25 Country Ridge Rd,Phillips Ranch,CA,91766",6037
"1874008","1531 28TH AVE","San Francisco","CA",94122,-122.486795484,37.7587737558,-122.487003226,37.7587304343,-122.486587743,37.7588170777,NA,"1531 28TH AVE,San Francisco,CA,94122",6075
"009452010","847 Marlbank Pl","Adelaide","CA",93446,-120.670187775,35.6258847761,-120.670281783,35.6258196473,-120.670083129,35.625952117,NA,"847 Marlbank Pl,Adelaide,CA,93446",6079
"5674010010","132 S Cedar St","Glendale","CA",91205,-118.243966019,34.1449037088,-118.244206779,34.1448328785,-118.243725035,34.1449750984,"0200","132 S Cedar St,Glendale,CA,91205",6037
"28101800140000","2013 ROCKWOOD DR","Sacramento","CA",95864,-121.376598109,38.6024864397,-121.376955927,38.6020319809,-121.376301786,38.6028593891,NA,"2013 ROCKWOOD DR,Sacramento,CA,95864",6067
"101626315","12377 SONOMA CT","Chino","CA",91710,-117.721614004,34.0284027011,-117.72182284,34.0282566749,-117.721383465,34.0285184912,"510","12377 SONOMA CT,Chino,CA,91710",6071
"2380016004","11419 Dona Lola Dr","Studio City","CA",91604,-118.37978856,34.1325162735,-118.379969331,34.1323372849,-118.3796112,34.1327090539,"0101","11419 Dona Lola Dr,Studio City,CA,91604",6037
"76734010","525 LA BAREE DR","Morgan Hill","CA",95037,-121.645198517,37.1042818034,-121.645426228,37.1041176522,-121.644976593,37.1044451023,NA,"525 LA BAREE DR,Morgan Hill,CA,95037",6085
"005-172-72","97 RIDGE RD","San Anselmo","CA",94960,-122.572103366,37.988941516,-122.572439903,37.9887677732,-122.571846751,37.9891322097,"11","97 RIDGE RD,San Anselmo,CA,94960",6041
"04752002","4540 MOOSE RD","Ukiah","CA",95482,-123.210742349,38.9964664797,-123.214227872,38.9941689961,-123.206487563,38.9991836381,NA,"4540 MOOSE RD,Ukiah,CA,95482",6045
"187-073-007","408 E BEACON AVE","Tulare","CA",93274,-119.343637684,36.1727548067,-119.343790562,36.1725253144,-119.343485084,36.1729837869,NA,"408 E BEACON AVE,Tulare,CA,93274",6107
"016-174-09","28 LOCKSLY LN","San Rafael","CA",94901,-122.487417379,37.9748829566,-122.487649844,37.9746790666,-122.48719895,37.9750893569,"11","28 LOCKSLY LN,San Rafael,CA,94901",6041
"4352010020","9422 Beverly Crest Dr","Beverly Hills","CA",90210,-118.403322472,34.0976275778,-118.403624273,34.0974002986,-118.403018119,34.097804002,"0100","9422 Beverly Crest Dr,Beverly Hills,CA,90210",6037
"455 008405300","27775 ORLANDO AVE","Hayward","CA",94545,-122.082004948,37.6266114806,-122.082200965,37.6264807267,-122.081811074,37.6267422583,"1100","27775 ORLANDO AVE,Hayward,CA,94545",6001
"908151023","37833 SWEET MAGNOLIA WAY","Murrieta","CA",92563,-117.136378433,33.5712419263,-117.136570049,33.5711448389,-117.136186773,33.5713390154,NA,"37833 SWEET MAGNOLIA WAY,Murrieta,CA,92563",6065
"082544004000","467 BIRCHWOOD AVE","Los Banos","CA",93635,-120.84958927,37.0788172425,-120.849692694,37.0786795124,-120.849485838,37.078954976,"101","467 BIRCHWOOD AVE,Los Banos,CA,93635",6047
"6425907900","1411 LIVINGSTON ST","Chula Vista","CA",91913,-116.989154654,32.6285569822,-116.989273795,32.6284093302,-116.989026405,32.628708099,NA,"1411 LIVINGSTON ST,Chula Vista,CA,91913",6073
"476-340-035-000","602 THUNDERBIRD CT","Roseville","CA",95747,-121.325852318,38.7630375517,-121.32604302,38.762920291,-121.325658529,38.7631469545,"01","602 THUNDERBIRD CT,Roseville,CA,95747",6061
"2249021041","14819 Magnolia Blvd","Sherman Oaks","CA",91403,-118.455858758,34.1652206206,-118.45597457,34.1649703436,-118.455742948,34.1654709203,"010C","14819 Magnolia Blvd,Sherman Oaks,CA,91403",6037
"025-110-24-00","551 SALT FLAT RD",NA,NA,96052,-122.840788829,40.7120018524,-122.841331728,40.7116271757,-122.840073041,40.7125920616,"CXX1","551 SALT FLAT RD,NA,NA,96052",6105
"080G136701600","15237 HARDIN ST","San Leandro","CA",94579,-122.153000109,37.6874145946,-122.153158393,37.6873334411,-122.15284184,37.6874957499,"1100","15237 HARDIN ST,San Leandro,CA,94579",6001
"046012004000","1004 TERRACE DR","Napa","CA",94558,-122.269122176,38.2967915911,-122.269396277,38.2967200297,-122.268847796,38.2968631607,"11","1004 TERRACE DR,Napa,CA,94558",6055
"046230019000","14710 BLOSS AVE","Delhi","CA",95315,-120.755429008,37.4055534632,-120.756399369,37.4048720553,-120.754320915,37.4063599974,"101","14710 BLOSS AVE,Delhi,CA,95315",6047
"009250030000","1903 W MERRITT ST","Hanford","CA",93230,-119.676658608,36.3347072231,-119.676764271,36.3345483956,-119.676552946,36.3348660505,"100","1903 W MERRITT ST,Hanford,CA,93230",6031
"031062001","7400 Tecorida Ave","Atascadero","CA",93422,-120.664359002,35.4778791701,-120.664619583,35.4777009255,-120.664112666,35.4780746411,NA,"7400 Tecorida Ave,Atascadero,CA,93422",6079
"3001101300","2439 MALIBU WAY","Del Mar","CA",92014,-117.250920517,32.9534451415,-117.251084167,32.9532905656,-117.250799366,32.9536122213,NA,"2439 MALIBU WAY,Del Mar,CA,92014",6073
"6277012008","9628 Faywood St","Bellflower","CA",90706,-118.128683741,33.8972952701,-118.128783985,33.8971296801,-118.128583463,33.8974608646,"0100","9628 Faywood St,Bellflower,CA,90706",6037
"052460028000","5300 WILD HORSE VALLEY RD","Napa","CA",94558,-122.22338968,38.2933459059,-122.223748441,38.292978083,-122.223025905,38.2937662128,"31","5300 WILD HORSE VALLEY RD,Napa,CA,94558",6055
"3013501100","13595 MIRA MONTANA DR","Del Mar","CA",92014,-117.24827556,32.9455046509,-117.248505265,32.9453303412,-117.24800421,32.9456340539,NA,"13595 MIRA MONTANA DR,Del Mar,CA,92014",6073
"4410002018","380 Entrada Dr","Santa Monica","CA",90402,-118.512414868,34.0305659756,-118.51263369,34.0303667131,-118.512185876,34.0307737266,"0100","380 Entrada Dr,Santa Monica,CA,90402",6037
"4164024008","1618 3rd St","Manhattan Bch","CA",90266,-118.384469292,33.8806902386,-118.384551794,33.8805071573,-118.384386589,33.8808733329,"0101","1618 3rd St,Manhattan Bch,CA,90266",6037
"22403140150000","8191 DAVINDA CT","Citrus Heights","CA",95610,-121.258711167,38.706794754,-121.258936815,38.7066203636,-121.25851672,38.7069393228,NA,"8191 DAVINDA CT,Citrus Heights,CA,95610",6067
"021270152","1216 UNIVERSITY AVE","Bakersfield","CA",93305,-118.979718087,35.4041940328,-118.979915403,35.4040403001,-118.979528401,35.4043497717,"0101","1216 UNIVERSITY AVE,Bakersfield,CA,93305",6029
"251391090","1025 FAIRWIND AVE","Rosamond","CA",93560,-118.150376376,34.867690105,-118.150481334,34.867550065,-118.150271421,34.8678301576,"0101","1025 FAIRWIND AVE,Rosamond,CA,93560",6029
"0563330090","850 CALAIS DR","Hollister","CA",95023,-121.386124786,36.8399711622,-121.386340551,36.8397635494,-121.385961089,36.8401705742,NA,"850 CALAIS DR,Hollister,CA,95023",6069
"2618017015","13822 Judd St","Hansen Hills","CA",91331,-118.433850561,34.2608550591,-118.434060249,34.2606703221,-118.433640876,34.2610397967,"0100","13822 Judd St,Hansen Hills,CA,91331",6037
"5215020031","4500 Yellowstone St",NA,"CA",90032,-118.186935502,34.0660962397,-118.187035514,34.0659315972,-118.186836425,34.0662632283,"0100","4500 Yellowstone St,NA,CA,90032",6037
"24303700430000","7211 LA LUNA CT","Citrus Heights","CA",95621,-121.297475563,38.6745914247,-121.297687612,38.6744648156,-121.297260232,38.6746874098,NA,"7211 LA LUNA CT,Citrus Heights,CA,95621",6067
"2111227542","5805 ARMADA DR","Carlsbad","CA",92008,-117.315500154,33.1252581335,-117.315560397,33.1251985132,-117.31543991,33.1253177539,NA,"5805 ARMADA DR,Carlsbad,CA,92008",6073
"2023009020","22127 Sherman Way","Canoga Park","CA",91303,-118.609076401,34.2013019907,-118.609143019,34.2011460795,-118.609009782,34.2014578879,"1100","22127 Sherman Way,Canoga Park,CA,91303",6037
"5823813400","217 UMBER CT","San Diego","CA",92114,-117.036802173,32.7005055649,-117.036958751,32.7003306876,-117.036642712,32.70067689,NA,"217 UMBER CT,San Diego,CA,92114",6073
"27800140060000","2020 ROBERT WAY","Sacramento","CA",95825,-121.418772604,38.6097382669,-121.418862395,38.6095762513,-121.418683165,38.609900433,NA,"2020 ROBERT WAY,Sacramento,CA,95825",6067
"3056020036","33240 Chantada Ave",NA,"CA",93510,-118.162261742,34.4868466059,-118.162820007,34.4863849997,-118.16170166,34.4873083785,"0100","33240 Chantada Ave,NA,CA,93510",6037
"7560017006","1019 S Goodhope Ave","San Pedro","CA",90732,-118.315382339,33.7340021694,-118.315540882,33.7338143087,-118.315188079,33.734188489,"0100","1019 S Goodhope Ave,San Pedro,CA,90732",6037
"142331013","11121 SPAULDING RD","Riverside","CA",92505,-117.481859037,33.9087802913,-117.48204828,33.9086117414,-117.481671865,33.908949291,NA,"11121 SPAULDING RD,Riverside,CA,92505",6065
"4631005000","12576 STOCKHOLM WAY","Truckee","CA",96161,-120.248435301,39.3633499908,-120.248838786,39.3631118412,-120.248031804,39.3635881501,NA,"12576 STOCKHOLM WAY,Truckee,CA,96161",6057
"3465403534","2500 TORREY PINES RD","La Jolla","CA",92037,-117.249634921,32.8514543104,-117.250080766,32.8509460558,-117.249179825,32.851953562,NA,"2500 TORREY PINES RD,La Jolla,CA,92037",6073
"1910190345","685 MANDALAY BEACH RD","Oxnard","CA",93035,-119.246723413,34.1953686735,-119.246868921,34.1952841689,-119.246577899,34.1954531787,NA,"685 MANDALAY BEACH RD,Oxnard,CA,93035",6111
"42443041","14583 S BASCOM AVE","Los Gatos","CA",95032,-121.950181906,37.2565928348,-121.950237088,37.256547559,-121.950126733,37.2566381207,NA,"14583 S BASCOM AVE,Los Gatos,CA,95032",6085
"017450038","1272 ANJOU PKWY","Brentwood","CA",94513,-121.709713668,37.9432439427,-121.709887575,37.9431608978,-121.709539759,37.9433269881,NA,"1272 ANJOU PKWY,Brentwood,CA,94513",6013
"2012004005","22146 Lanark St","Box Canyon","CA",91304,-118.609844619,34.2169035571,-118.609960838,34.2167439704,-118.609728419,34.2170631498,"0101","22146 Lanark St,Box Canyon,CA,91304",6037
"308722543","12566 KEWANNA RD","Apple Valley","CA",92308,-117.214696731,34.479803523,-117.215012087,34.4796658444,-117.214381392,34.479941204,"510","12566 KEWANNA RD,Apple Valley,CA,92308",6071
"6329008042","6823 Ira Ave",NA,"CA",90201,-118.155214278,33.9690984362,-118.155513851,33.9688983475,-118.154914652,33.9692985692,"0400","6823 Ira Ave,NA,CA,90201",6037
"5362523500","382 GLORIETTA BLVD","Coronado","CA",92118,-117.168978106,32.6923170576,-117.16916822,32.6920963139,-117.168753537,32.6925277731,NA,"382 GLORIETTA BLVD,Coronado,CA,92118",6073
"2521012025","1304 Hollister St",NA,"CA",91340,-118.4473753,34.2833781104,-118.447784459,34.2830805589,-118.446959741,34.2836495795,"7500","1304 Hollister St,NA,CA,91340",6037
"6028012016","1445 Aldis Ave","Firestone Park","CA",90001,-118.249442035,33.9652328827,-118.249524544,33.965071864,-118.249359617,33.9653928061,"0100","1445 Aldis Ave,Firestone Park,CA,90001",6037
"066165016","560 Kings Ave","Morro Bay","CA",93442,-120.836812602,35.3626565279,-120.837232334,35.362540422,-120.836511539,35.3628227872,NA,"560 Kings Ave,Morro Bay,CA,93442",6079
"215-350-009","20621 ROAD 228","Lindsay","CA",93247,-119.066962963,36.1643606891,-119.071428004,36.1630785591,-119.06310286,36.1655785981,NA,"20621 ROAD 228,Lindsay,CA,93247",6107
"8102016019","2307 Sastre Ave","S El Monte","CA",91733,-118.054599418,34.0547975145,-118.054914031,34.0547152592,-118.054284426,34.0548795086,"0300","2307 Sastre Ave,S El Monte,CA,91733",6037
"5274023018","1849 Oakgate St","Monterey Park","CA",91755,-118.126892732,34.0427805323,-118.127078065,34.0426647935,-118.126707303,34.0428963505,"0100","1849 Oakgate St,Monterey Park,CA,91755",6037
"3124020047","2245 W Avenue J4",NA,"CA",93536,-118.171820069,34.6860633452,-118.171979298,34.6858862941,-118.171710508,34.6862127863,"0100","2245 W Avenue J4,NA,CA,93536",6037
"312874141","11951 POPPY RD","Adelanto","CA",92301,-117.402720196,34.5392065508,-117.402824855,34.5390485909,-117.40261554,34.5393645147,"510","11951 POPPY RD,Adelanto,CA,92301",6071
"8507003082","166 W Pomona Ave",NA,"CA",91016,-118.00196118,34.1336246699,-118.002561462,34.1329531631,-118.001417675,34.1341505468,"310C","166 W Pomona Ave,NA,CA,91016",6037
"5436031005","3050 Atwater Ave","Los Angeles","CA",90039,-118.250288518,34.1104486876,-118.250531605,34.1102526792,-118.250045451,34.1106447166,"0100","3050 Atwater Ave,Los Angeles,CA,90039",6037
"435225003","2188 GREENRIDGE DR","El Sobrante","CA",94803,-122.296715846,37.9614213474,-122.296912056,37.9612953245,-122.296512859,37.9615530542,NA,"2188 GREENRIDGE DR,El Sobrante,CA,94803",6013
"070 017804600","920 REGENT ST","Alameda","CA",94501,-122.246382589,37.7557229029,-122.246562305,37.7556028403,-122.24620329,37.7558427731,"1100","920 REGENT ST,Alameda,CA,94501",6001
"2301020019","7975 Varna Ave","Panorama City","CA",91402,-118.425023063,34.2156802597,-118.425225675,34.2155544108,-118.424826713,34.2157724363,"0101","7975 Varna Ave,Panorama City,CA,91402",6037
"79034013","8291 GLENWOOD DR","Gilroy","CA",95020,-121.58057488,37.017207256,-121.580847006,37.0170518224,-121.580302753,37.0173626896,NA,"8291 GLENWOOD DR,Gilroy,CA,95020",6085
"2364011025","4437 Carpenter Ave","Sherman Village","CA",91607,-118.39134439,34.1514099711,-118.391567767,34.1512724393,-118.391121003,34.1515474886,"0101","4437 Carpenter Ave,Sherman Village,CA,91607",6037
"018-595-08","33 MONTEREY VISTA DR","Corralitos","CA",95076,-121.774913532,36.9133312884,-121.775115329,36.9132379915,-121.77458538,36.9134622409,"020","33 MONTEREY VISTA DR,Corralitos,CA,95076",6087
"456-040-021-000","1632 GREY OWL CIR","Roseville","CA",95661,-121.240605843,38.7618999099,-121.240821175,38.7617288926,-121.240390504,38.7620709227,"01","1632 GREY OWL CIR,Roseville,CA,95661",6061
"070 014801100","1127 PEARL ST","Alameda","CA",94501,-122.241425781,37.758149629,-122.241862889,37.7578933681,-122.240987492,37.7584056983,"2100","1127 PEARL ST,Alameda,CA,94501",6001
"1695435500","4977 POSEIDON WAY","Oceanside","CA",92056,-117.265797227,33.1558771439,-117.265978057,33.1557953323,-117.265617774,33.1559601437,NA,"4977 POSEIDON WAY,Oceanside,CA,92056",6073
"210790049","501 LINDELL LN","San Ramon","CA",94582,-121.919916916,37.743662761,-121.920175039,37.7434715521,-121.91965667,37.7438578351,NA,"501 LINDELL LN,San Ramon,CA,94582",6013
"20905062","323 E WASHINGTON AVE","Sunnyvale","CA",94086,-122.027689551,37.3755889782,-122.027770214,37.3755441053,-122.027608758,37.3756339312,NA,"323 E WASHINGTON AVE,Sunnyvale,CA,94086",6085
"4074021035","16313 Prairie Ave","Lawndale","CA",90260,-118.344137779,33.8822799759,-118.344302519,33.8822287689,-118.34397339,33.8823311576,"010E","16313 Prairie Ave,Lawndale,CA,90260",6037
"7738823283","1120 PEPPER DR","El Cajon","CA",92021,-116.942218932,32.8227308139,-116.945673352,32.8213263059,-116.939566529,32.8242160514,NA,"1120 PEPPER DR,El Cajon,CA,92021",6073
"6703610200","5644 CARNEGIE ST","San Diego","CA",92122,-117.216793381,32.8449894941,-117.216970202,32.8448259933,-117.216614626,32.845150005,NA,"5644 CARNEGIE ST,San Diego,CA,92122",6073
"144210102","100 NORTHCREEK CIR","Walnut Creek","CA",94598,-122.046763718,37.9256493916,-122.046862099,37.925562786,-122.046677967,37.9257361138,NA,"100 NORTHCREEK CIR,Walnut Creek,CA,94598",6013
"020876120","8257 LAYTON ST","Rancho Cucamonga","CA",91730,-117.598866259,34.1037598636,-117.599031569,34.1036607706,-117.598700948,34.1038589568,"510","8257 LAYTON ST,Rancho Cucamonga,CA,91730",6071
"59939058","203 MOUNTAIN VIEW AVE","San Jose","CA",95127,-121.823922569,37.3795823129,-121.824208897,37.3793733624,-121.823630005,37.3797928012,NA,"203 MOUNTAIN VIEW AVE,San Jose,CA,95127",6085
"004-403-008-000","630 LINDEN ST","Chico","CA",95928,-121.827069398,39.7338438935,-121.827297643,39.7336681248,-121.826840938,39.7340199035,"RS","630 LINDEN ST,Chico,CA,95928",6007
"3061521800","8739 PARK RUN RD","San Diego","CA",92129,-117.137133733,32.9523696199,-117.137207691,32.9522266599,-117.13706142,32.9525118288,NA,"8739 PARK RUN RD,San Diego,CA,92129",6073
"7442030176","27980 S Western Ave","San Pedro","CA",90732,-118.310207626,33.7659778723,-118.310662622,33.7656868606,-118.309832598,33.7662915968,"010C","27980 S Western Ave,San Pedro,CA,90732",6037
"090-151-041-000","8721 SPECKLED AVE",NA,NA,96143,-120.018841045,39.24357554,-120.018930226,39.2433399443,-120.018752006,39.2438109821,"02","8721 SPECKLED AVE,NA,NA,96143",6061
"3735120600","5136 AVENIDA PLAYA CANCUN","San Diego","CA",92124,-117.084982893,32.8376411963,-117.085248701,32.8374529963,-117.084694206,32.8378376313,NA,"5136 AVENIDA PLAYA CANCUN,San Diego,CA,92124",6073
"111-460-016","2350 Skyway Dr","Santa Maria","CA",93455,-120.453304525,34.917543198,-120.453343569,34.9174791748,-120.453265738,34.9176094434,"3311","2350 Skyway Dr,Santa Maria,CA,93455",6083
"966292010","34029 GALLERON ST","Temecula","CA",92592,-117.065109148,33.4792682675,-117.065324955,33.4789987877,-117.064903195,33.4795177668,NA,"34029 GALLERON ST,Temecula,CA,92592",6065
"031834161","12245 COLUMBIA AVE","Oak Glen","CA",92399,-117.068050292,34.0314572686,-117.068269688,34.0313186386,-117.067807622,34.0315548797,"510","12245 COLUMBIA AVE,Oak Glen,CA,92399",6071
"03007100430000","6935 RIVERSIDE BLVD","Sacramento","CA",95831,-121.548741573,38.5007800331,-121.549057059,38.5006544047,-121.548467936,38.500965258,NA,"6935 RIVERSIDE BLVD,Sacramento,CA,95831",6067
"6217003031","9208 Dorothy Ave","South Gate","CA",90280,-118.190189968,33.949141474,-118.190409259,33.9490509,-118.189970607,33.9492320415,"0100","9208 Dorothy Ave,South Gate,CA,90280",6037
"2248320500","409 SKYRIDGE LN","Escondido","CA",92026,-117.098588169,33.1616792967,-117.09869886,33.1615397573,-117.098474812,33.1618168492,NA,"409 SKYRIDGE LN,Escondido,CA,92026",6073
"5547028027","6565 Fountain Ave",NA,"CA",90028,-118.332532391,34.0946908576,-118.332781196,34.0944013461,-118.332282249,34.0951713442,"0501","6565 Fountain Ave,NA,CA,90028",6037
"48107018","2101 ALUM ROCK AVE","San Jose","CA",95116,-121.848006182,37.3574046565,-121.848701118,37.3566535744,-121.847308509,37.3581599398,NA,"2101 ALUM ROCK AVE,San Jose,CA,95116",6085
"5871202400","5924 ALBEMARLE ST","San Diego","CA",92139,-117.064244294,32.6775420155,-117.064404159,32.6773447043,-117.064084372,32.6777396025,NA,"5924 ALBEMARLE ST,San Diego,CA,92139",6073
"6054033010","438 W Century Blvd",NA,"CA",90003,-118.281898336,33.9452369549,-118.281948282,33.9450788475,-118.281848374,33.9453950795,"0100","438 W Century Blvd,NA,CA,90003",6037
"059 233501101","901 PAGE ST","Berkeley","CA",94710,-122.299229388,37.8769367947,-122.299396157,37.8767403161,-122.299060941,37.8771329191,"7200","901 PAGE ST,Berkeley,CA,94710",6001
"049-222-010","444 SHASTA AVEN",NA,NA,96057,-122.128812174,41.2554864144,-122.129054805,41.2553660894,-122.12857798,41.2556008522,"115","444 SHASTA AVEN,NA,NA,96057",6093
"6313012021","5960 Atlantic Blvd","Maywood","CA",90270,-118.18549451,33.9854382118,-118.185677408,33.9853565786,-118.185311096,33.9855211605,"1100","5960 Atlantic Blvd,Maywood,CA,90270",6037
"020091302","304 WESTERN DR","Bakersfield","CA",93309,-119.042167627,35.3591818724,-119.042352522,35.359110985,-119.041982732,35.3592527598,"0101","304 WESTERN DR,Bakersfield,CA,93309",6029
"46005301","3904 E MADISON AVE","FRESNO","CA",93702,-119.758782636,36.7493161922,-119.758869518,36.7491437838,-119.75869575,36.7494885784,"11","3904 E MADISON AVE,FRESNO,CA,93702",6019
"6510051105","1518 STOW ST","Santa Susana","CA",93063,-118.682650268,34.2666277156,-118.682818271,34.2665355362,-118.682483263,34.2667190827,NA,"1518 STOW ST,Santa Susana,CA,93063",6111
"062 288903300","1870 SAN LORENZO AVE","Berkeley","CA",94707,-122.279861778,37.8948963608,-122.280027414,37.8947449349,-122.279694408,37.8950492694,"1100","1870 SAN LORENZO AVE,Berkeley,CA,94707",6001
"5734010106","501 E Del Mar Blvd","Pasadena","CA",91101,-118.140106978,34.1407810033,-118.140573919,34.1405091519,-118.139771233,34.1410224623,"010C","501 E Del Mar Blvd,Pasadena,CA,91101",6037
"326212016","565 WIGWAM DR","Perris","CA",92570,-117.248571603,33.7812523927,-117.248805407,33.7811474743,-117.248338006,33.7813572822,NA,"565 WIGWAM DR,Perris,CA,92570",6065
"8638017009","130 N Pennsylvania Ave","Glendora","CA",91741,-117.86769428,34.1369682894,-117.867944941,34.1369132641,-117.867443652,34.1370233172,"0100","130 N Pennsylvania Ave,Glendora,CA,91741",6037
"5148002025","218 Boyd St",NA,"CA",90013,-118.244870323,34.0472746592,-118.24504546,34.0470890436,-118.244679352,34.0474437697,"1100","218 Boyd St,NA,CA,90013",6037
"5533028007","6011 Waring Ave","Los Angeles","CA",90038,-118.329206876,34.0854321292,-118.329319402,34.0853633192,-118.32909435,34.0855009392,"3100","6011 Waring Ave,Los Angeles,CA,90038",6037
"084B030501302","16765 SELBY DR","San Leandro","CA",94578,-122.098069878,37.6989072361,-122.098286555,37.6987759315,-122.097848918,37.6990327005,"1100","16765 SELBY DR,San Leandro,CA,94578",6001
