"apn","pstreet_addr","pcity","pstate","pzip","plon","plat","pminx","pminy","pmaxx","pmaxy","planduse","pfull_address","parcel_dir"
"2162001106","5500 Lindley Ave","Encino","CA",91316,-118.526498503,34.1706137155,-118.527131738,34.1704655172,-118.525882498,34.1707711605,"010C","5500 Lindley Ave,Encino,CA,91316",6037
"29327034","2809 FORBES AVE","Santa Clara","CA",95051,-121.974226766,37.3328504747,-121.974449572,37.3326832299,-121.974053353,37.3329621505,NA,"2809 FORBES AVE,Santa Clara,CA,95051",6085
"130103013","1901 KENT DR","Bakersfield","CA",93306,-118.956301584,35.3849997374,-118.956607906,35.3849138249,-118.956023093,35.385163064,"0101","1901 KENT DR,Bakersfield,CA,93306",6029
"500552047","10808 BARDON HILL DR","Bakersfield","CA",93312,-119.12362414,35.3596810987,-119.123758112,35.3595077681,-119.123488142,35.3598518067,"0101","10808 BARDON HILL DR,Bakersfield,CA,93312",6029
"25602410010000","4607 BRIARWOOD DR","Sacramento","CA",95821,-121.357288244,38.6264697675,-121.357549373,38.6263463561,-121.357018279,38.6265759444,NA,"4607 BRIARWOOD DR,Sacramento,CA,95821",6067
"074 107600600","3312 FIR AVE","Alameda","CA",94502,-122.241064018,37.7325715896,-122.241174466,37.7324597373,-122.24095357,37.7326834415,"1500","3312 FIR AVE,Alameda,CA,94502",6001
"272210018","4 LOST VALLEY CT","Orinda","CA",94563,-122.166095305,37.8542565695,-122.166709714,37.8537865414,-122.165357302,37.8548262946,NA,"4 LOST VALLEY CT,Orinda,CA,94563",6013
"4293520100","2465 BARTEL ST","San Diego","CA",92123,-117.129026852,32.7899481683,-117.129228441,32.7897812512,-117.128824053,32.7901132245,NA,"2465 BARTEL ST,San Diego,CA,92123",6073
"049-281-16","58 MANFRE RD","Corralitos","CA",95076,-121.798472449,36.9287849497,-121.79900619,36.9284424179,-121.797822356,36.9290991963,"020","58 MANFRE RD,Corralitos,CA,95076",6087
"4335011008","136 S La Peer Dr",NA,"CA",90048,-118.386497148,34.0741780391,-118.386695449,34.0741091247,-118.386298848,34.0742469535,"0100","136 S La Peer Dr,NA,CA,90048",6037
"116729165","12711 MICHIGAN ST","Grand Terrace","CA",92313,-117.322022286,34.0227614204,-117.322264707,34.0226245059,-117.321782387,34.0228998281,"510","12711 MICHIGAN ST,Grand Terrace,CA,92313",6071
"4266012004","2822 Montana Ave","Santa Monica","CA",90403,-118.481072766,34.0431850008,-118.481300912,34.042992259,-118.480844628,34.0433777358,"0400","2822 Montana Ave,Santa Monica,CA,90403",6037
"113-080-030","79 SPRAUER RD","Petaluma","CA",94952,-122.708859793,38.2695598821,-122.709523068,38.2694273148,-122.708197092,38.269693314,NA,"79 SPRAUER RD,Petaluma,CA,94952",6097
"6430514133","1863 OPALINE PL","Chula Vista","CA",91913,-116.97711229,32.6290112147,-116.97868385,32.6274920986,-116.975635369,32.63066498,NA,"1863 OPALINE PL,Chula Vista,CA,91913",6073
"5171122000","2067 VISTA HERMOSA WAY","El Cajon","CA",92019,-116.911662188,32.7661809258,-116.911826785,32.7657971041,-116.911497405,32.766565019,NA,"2067 VISTA HERMOSA WAY,El Cajon,CA,92019",6073
"7266014067","429 Almond Ave","Long Beach","CA",90802,-118.175027807,33.7722761443,-118.175250032,33.7722069219,-118.17480559,33.7723453695,"010E","429 Almond Ave,Long Beach,CA,90802",6037
"011 086310900","4215 LAKESHORE AVE","Oakland","CA",94610,-122.232711311,37.8162028919,-122.232895256,37.8160487896,-122.232504773,37.816350121,"1100","4215 LAKESHORE AVE,Oakland,CA,94610",6001
"6079003005","1404 W Imperial Hwy","Los Angeles","CA",90047,-118.300701805,33.9306500924,-118.300964043,33.9304792713,-118.300436599,33.9308233124,"2100","1404 W Imperial Hwy,Los Angeles,CA,90047",6037
"2227710201","968 FORTUNE RD","San Marcos","CA",92078,-117.163255901,33.1180288479,-117.16441431,33.1166079668,-117.162078907,33.1199755458,NA,"968 FORTUNE RD,San Marcos,CA,92078",6073
"028-052-48","1841 ALICE ST","Santa Cruz","CA",95062,-121.985416365,36.9642051917,-121.985568722,36.9640496089,-121.98524909,36.9643969348,"020","1841 ALICE ST,Santa Cruz,CA,95062",6087
"026218206","3940 JUNE ST","Arrowhead Farms","CA",92407,-117.348901264,34.1673418196,-117.349134646,34.167258507,-117.348667881,34.167425133,"510","3940 JUNE ST,Arrowhead Farms,CA,92407",6071
"102008208","12951 BENSON 144 AVE",NA,NA,91710,-117.679651981,34.0173675668,-117.679724929,34.0173333698,-117.679579031,34.0174017648,"530","12951 BENSON 144 AVE,NA,NA,91710",6071
"1551050","1733 ANZA ST","San Francisco","CA",94118,-122.466903448,37.7787566757,-122.466953803,37.7786556005,-122.466853093,37.7788577403,NA,"1733 ANZA ST,San Francisco,CA,94118",6075
"103013142","15400 SPRUCE LN","Chino Hills","CA",91709,-117.719824701,33.9735129406,-117.720009098,33.9733863326,-117.719649125,33.973642963,"510","15400 SPRUCE LN,Chino Hills,CA,91709",6071
"029344038","5920 West Mall","Atascadero","CA",93422,-120.668100907,35.4895497551,-120.668252596,35.4894377936,-120.66794936,35.4896614766,NA,"5920 West Mall,Atascadero,CA,93422",6079
"7220007014","1449 N Anaheim Pl","Long Beach","CA",90804,-118.13677923,33.7852050084,-118.136881366,33.7851499897,-118.136676957,33.785260204,"0100","1449 N Anaheim Pl,Long Beach,CA,90804",6037
"101795247","5258 RENOIR LN","Chino Hills","CA",91709,-117.689188179,33.9582592234,-117.689320304,33.9580949936,-117.689066413,33.9584472744,"510","5258 RENOIR LN,Chino Hills,CA,91709",6071
"44426312","1624 N ARTHUR AVE","FRESNO","CA",93705,-119.815077149,36.7654174421,-119.81529564,36.7653328563,-119.814858577,36.7655020352,"11","1624 N ARTHUR AVE,FRESNO,CA,93705",6019
"3134311901","12168 ROYAL LYTHAM ROW","San Diego","CA",92128,-117.072420667,32.9998025906,-117.072737576,32.9985991383,-117.07090965,33.000481093,NA,"12168 ROYAL LYTHAM ROW,San Diego,CA,92128",6073
"010251026","284 PECAN PL","Brentwood","CA",94513,-121.701529925,37.9239314846,-121.701664159,37.9237010647,-121.701402819,37.9241359988,NA,"284 PECAN PL,Brentwood,CA,94513",6013
"8410002001","5103 N Saint Malo Ave",NA,"CA",91722,-117.923521759,34.1050592777,-117.923696886,34.1049325974,-117.923343737,34.1052008246,"0100","5103 N Saint Malo Ave,NA,CA,91722",6037
"5109004019","142 E 49th St",NA,"CA",90011,-118.273105757,33.9980689366,-118.273188581,33.9978824587,-118.273022914,33.9982554129,"0100","142 E 49th St,NA,CA,90011",6037
"007-640-004","101 ELLIS ST","Petaluma","CA",94952,-122.633351397,38.2455722996,-122.63344513,38.2455083963,-122.633257636,38.2456362248,NA,"101 ELLIS ST,Petaluma,CA,94952",6097
"2150231075","1432 SONATA DR","Oxnard","CA",93030,-119.161869939,34.2158143581,-119.162021465,34.2157441645,-119.161718472,34.2158845596,NA,"1432 SONATA DR,Oxnard,CA,93030",6111
"525 023101500","1322 AUSTIN ST","Fremont","CA",94539,-121.94526693,37.5422709483,-121.945471985,37.5420901874,-121.945069655,37.5424542104,"1100","1322 AUSTIN ST,Fremont,CA,94539",6001
"296175078","23450 YEE ST","Moreno Valley","CA",92553,-117.253275748,33.9226214192,-117.253374819,33.9224678876,-117.253177768,33.9227691371,NA,"23450 YEE ST,Moreno Valley,CA,92553",6065
"411 005708800","16160 CHANNEL ST","San Lorenzo","CA",94580,-122.139144304,37.6727649375,-122.139351582,37.6726293551,-122.138939385,37.6729018985,"1100","16160 CHANNEL ST,San Lorenzo,CA,94580",6001
"303621014","3470 NATURE TRAIL CT","Perris","CA",92571,-117.197117888,33.8350978948,-117.197331095,33.8350113386,-117.196902252,33.8351845648,NA,"3470 NATURE TRAIL CT,Perris,CA,92571",6065
"166131017","430 DERBY CT","Pleasant Hill","CA",94523,-122.082922918,37.9356576339,-122.083110523,37.9355514586,-122.082735943,37.9357631646,NA,"430 DERBY CT,Pleasant Hill,CA,94523",6013
"05200620160000","7669 LYTLE ST","Sacramento","CA",95832,-121.495830187,38.4783363904,-121.496035638,38.4782183485,-121.495619284,38.4784573864,NA,"7669 LYTLE ST,Sacramento,CA,95832",6067
"4381702203","8085 CAMINITO DE PIZZA","San Diego","CA",92108,-117.151321103,32.7723568398,-117.152974571,32.7712757837,-117.148979183,32.7731601635,NA,"8085 CAMINITO DE PIZZA,San Diego,CA,92108",6073
"8632029001","1309 S Briargate Ln","Glendora","CA",91740,-117.881056416,34.1154061366,-117.881256912,34.1153147841,-117.88085826,34.115494704,"0100","1309 S Briargate Ln,Glendora,CA,91740",6037
"07523618","36922 LOS ANGELES","HURON","CA",93234,-120.104288049,36.1968386188,-120.104526245,36.1967624115,-120.104046543,36.1969151259,"11","36922 LOS ANGELES,HURON,CA,93234",6019
"166070043","20 WATERBERRY CT","Pleasant Hill","CA",94523,-122.086788531,37.9449674776,-122.086983448,37.9447923801,-122.08652769,37.9451369704,NA,"20 WATERBERRY CT,Pleasant Hill,CA,94523",6013
"7422016013","1446 N Banning Blvd","Wilmington","CA",90744,-118.259241021,33.7928085235,-118.25945923,33.7927398977,-118.25902284,33.7928771466,"0100","1446 N Banning Blvd,Wilmington,CA,90744",6037
"6820222105","365 WINDTREE AVE","Newbury Park","CA",91320,-118.896791911,34.1829330132,-118.897030563,34.1827305034,-118.89654861,34.183134034,NA,"365 WINDTREE AVE,Newbury Park,CA,91320",6111
"774113031","53605 AVENIDA ALVARADO","La Quinta","CA",92253,-116.314320455,33.659240052,-116.314480526,33.6591732743,-116.314159981,33.6593068882,NA,"53605 AVENIDA ALVARADO,La Quinta,CA,92253",6065
"5046011031","4837 Exposition Blvd","Los Angeles","CA",90016,-118.349560928,34.0247598976,-118.349699918,34.0244895259,-118.349424305,34.0250181346,"3300","4837 Exposition Blvd,Los Angeles,CA,90016",6037
"2327020018","7031 Morse Ave",NA,"CA",91605,-118.416288201,34.1985566087,-118.41649592,34.1984731615,-118.416072692,34.1986375951,"0100","7031 Morse Ave,NA,CA,91605",6037
"2242017029","14931 Friar St","Van Nuys","CA",91411,-118.458540436,34.1859131302,-118.45862885,34.1857479975,-118.45845202,34.186078249,"0100","14931 Friar St,Van Nuys,CA,91411",6037
"065 265504700","1035 CORNELL AVE","Albany","CA",94706,-122.294510391,37.8859575934,-122.294689481,37.8858890484,-122.294332821,37.8860270061,"1100","1035 CORNELL AVE,Albany,CA,94706",6001
"099B530301200","1709 ALTAMONT CIR","Livermore","CA",94551,-121.716703947,37.719862141,-121.716899603,37.7197215532,-121.716575441,37.720048426,"1100","1709 ALTAMONT CIR,Livermore,CA,94551",6001
"70433025","301 BLAIRBETH DR","San Jose","CA",95119,-121.78799067,37.2248663433,-121.788163642,37.2247703729,-121.787818648,37.2249673351,NA,"301 BLAIRBETH DR,San Jose,CA,95119",6085
"5778003090","590 W Huntington Dr","Arcadia","CA",91007,-118.051366302,34.1308341092,-118.051967996,34.1301023366,-118.05074658,34.1315501772,"010C","590 W Huntington Dr,Arcadia,CA,91007",6037
"17908019","339 WASHO DR","Ukiah","CA",95482,-123.189815787,39.1489773461,-123.190015081,39.1488589948,-123.18961615,39.1490939143,NA,"339 WASHO DR,Ukiah,CA,95482",6045
"2802012025","18722 Oakmoor St","Canyon Country","CA",91351,-118.464515704,34.4265812284,-118.464627841,34.4264341013,-118.464403571,34.4267283691,"0100","18722 Oakmoor St,Canyon Country,CA,91351",6037
"015211102","3396 N D ST","San Bernardino","CA",92405,-117.292155986,34.1528472256,-117.292385271,34.1527650162,-117.291926402,34.1529297579,"510","3396 N D ST,San Bernardino,CA,92405",6071
"5213003027","4752 Academy St","El Sereno Car","CA",90032,-118.182190349,34.0863857028,-118.182389457,34.0863296136,-118.181991222,34.0864418029,"0300","4752 Academy St,El Sereno Car,CA,90032",6037
"489-250-030-000","1200 WHITNEY RANCH PKWY","Rocklin","CA",95765,-121.290399369,38.8304856979,-121.290459518,38.8304239978,-121.290333313,38.8305618238,"04","1200 WHITNEY RANCH PKWY,Rocklin,CA,95765",6061
"037A275901404","6530 SUNNYMERE AVE","Oakland","CA",94605,-122.169035425,37.7779557507,-122.169208737,37.7777975952,-122.168857849,37.7781077369,"1100","6530 SUNNYMERE AVE,Oakland,CA,94605",6001
"4091013011","17804 Glenburn Ave","Torrance","CA",90504,-118.330203334,33.8689729449,-118.33029472,33.8688356834,-118.330113311,33.8691124467,"0100","17804 Glenburn Ave,Torrance,CA,90504",6037
"138-064-008","242 N B ST","Exeter","CA",93221,-119.138576387,36.2994960132,-119.138831617,36.2993652683,-119.138322064,36.2996271498,NA,"242 N B ST,Exeter,CA,93221",6107
"041-091-04","1230 TROUT GULCH RD","Aptos","CA",95003,-121.886742944,36.9821702374,-121.886935778,36.982005418,-121.886571783,36.9823040384,"020","1230 TROUT GULCH RD,Aptos,CA,95003",6087
"062-170-23-1","16475 OAKRIDGE RD","Red Bluff",NA,96080,-122.423110732,40.0136721182,-122.423687096,40.0132413836,-122.422466051,40.0140654695,"050","16475 OAKRIDGE RD,Red Bluff,NA,96080",6103
"3840126100","9428 PROSPECT AVE","Santee","CA",92071,-116.992013172,32.8340295184,-116.99215995,32.8339419356,-116.991817219,32.834099927,NA,"9428 PROSPECT AVE,Santee,CA,92071",6073
"2281102100","911 DEODAR RD",NA,NA,92069,-117.111952289,33.1363072374,-117.112571992,33.1357975598,-117.111263704,33.1369144319,NA,"911 DEODAR RD,NA,NA,92069",6073
"008270006","5465 EDGEVIEW DR","Discovery Bay","CA",94505,-121.596062832,37.9005034278,-121.5962456,37.9003231712,-121.595874386,37.9006876461,NA,"5465 EDGEVIEW DR,Discovery Bay,CA,94505",6013
"43711415","3704 N THESTA ST","FRESNO","CA",93726,-119.783099853,36.7846316237,-119.783270743,36.7845394122,-119.782928964,36.7847238356,"11","3704 N THESTA ST,FRESNO,CA,93726",6019
"04515010S","21845 S DERRICK","COALINGA","CA",93210,-120.469299306,36.4103419346,-120.473799015,36.4067306655,-120.464796192,36.4139762011,"78","21845 S DERRICK,COALINGA,CA,93210",6019
"4923412500","933 S MAGNOLIA AVE","El Cajon","CA",92020,-116.961894259,32.7826468334,-116.962169302,32.7825667384,-116.961619678,32.7827277229,NA,"933 S MAGNOLIA AVE,El Cajon,CA,92020",6073
"45134065","4385 LONARDO AVE","San Jose","CA",95118,-121.890326858,37.2610970246,-121.890518724,37.2609787727,-121.890119933,37.2612158343,NA,"4385 LONARDO AVE,San Jose,CA,95118",6085
"4052014005","13724 Chadron Ave","Hawthorne","CA",90250,-118.328072298,33.9064900207,-118.328575314,33.9063130642,-118.327569279,33.9066669769,"0501","13724 Chadron Ave,Hawthorne,CA,90250",6037
"023410003000","1458 LINCOLN LN","Lemoore","CA",93245,-119.801995282,36.2945308414,-119.802124436,36.2943858264,-119.80186618,36.2946758277,"100","1458 LINCOLN LN,Lemoore,CA,93245",6031
"4261008006","11276 Santa Monica Blvd","Los Angeles","CA",90025,-118.447978916,34.046234682,-118.448215828,34.0460142598,-118.447754586,34.0464387797,"1100","11276 Santa Monica Blvd,Los Angeles,CA,90025",6037
"073-210-066-000","350 PONDEROSA HTS","Applegate","CA",95703,-120.985073058,39.0070810892,-120.985886726,39.0061286664,-120.984214847,39.0077284006,"01","350 PONDEROSA HTS,Applegate,CA,95703",6061
"78310001","9800 BURCHELL RD","Gilroy","CA",95020,-121.647849246,37.0306812534,-121.64831053,37.0298276033,-121.647405597,37.0315613704,NA,"9800 BURCHELL RD,Gilroy,CA,95020",6085
"206372029","115 PARKHAVEN DR","Blackhawk","CA",94506,-121.90781992,37.7954325141,-121.908045646,37.7953439796,-121.907594197,37.7955210475,NA,"115 PARKHAVEN DR,Blackhawk,CA,94506",6013
"04183016","4881 STRING CANYON RD","Fair Play","CA",95684,-120.542678158,38.6462108214,-120.54431277,38.6452310652,-120.540765307,38.6470351172,"22","4881 STRING CANYON RD,Fair Play,CA,95684",6017
"4305601700","4940 SEPTEMBER ST","San Diego","CA",92110,-117.190211681,32.7776456433,-117.190614872,32.7774739016,-117.189873626,32.7777770979,NA,"4940 SEPTEMBER ST,San Diego,CA,92110",6073
"8666049042","4734 Valle Verde Ct",NA,"CA",91750,-117.760675429,34.1232588571,-117.760962536,34.1230778227,-117.760393164,34.1234317827,"0100","4734 Valle Verde Ct,NA,CA,91750",6037
"2111200430","5805 ARMADA DR","Carlsbad","CA",92008,-117.315451252,33.1238713778,-117.315510244,33.1238086726,-117.315391909,33.1239340077,NA,"5805 ARMADA DR,Carlsbad,CA,92008",6073
"4257022019","2526 Amherst Ave","Los Angeles","CA",90064,-118.448441149,34.0261012666,-118.448654512,34.0259672894,-118.448227773,34.0262352371,"0100","2526 Amherst Ave,Los Angeles,CA,90064",6037
"5780022013","1231 S 10th Ave","Arcadia","CA",91006,-118.013325199,34.1260374216,-118.014055146,34.1259612556,-118.012595165,34.126113428,"0201","1231 S 10th Ave,Arcadia,CA,91006",6037
"069-334-012-000","8267 PALISADE RD",NA,NA,95724,-120.38305508,39.3110272965,-120.383507415,39.310808699,-120.382742151,39.3113149275,"01","8267 PALISADE RD,NA,NA,95724",6061
"008-313-045","408 MOUNTAIN VIEW AVE","Petaluma","CA",94952,-122.627197634,38.2275573092,-122.627475231,38.2274003961,-122.626919603,38.2277144917,NA,"408 MOUNTAIN VIEW AVE,Petaluma,CA,94952",6097
"043-620-041-000","438 BLACK OAK DR","Chico","CA",95926,-121.862395122,39.7484253799,-121.862612987,39.7482475172,-121.862198833,39.7486020617,"RS","438 BLACK OAK DR,Chico,CA,95926",6007
"5527015026","628 N Laurel Ave",NA,"CA",90048,-118.364485551,34.0824226955,-118.3647017,34.0823527523,-118.364269343,34.0824926273,"0100","628 N Laurel Ave,NA,CA,90048",6037
"6202013001","8008 Santa Fe Ave","Huntington Park","CA",90255,-118.230019729,33.9661090324,-118.23010373,33.9659288554,-118.229913741,33.9662762137,"2110","8008 Santa Fe Ave,Huntington Park,CA,90255",6037
"2692019014","17032 Dearborn St","Northridge","CA",91325,-118.503755711,34.2371114829,-118.50387341,34.2368964609,-118.503637996,34.2373264943,"0101","17032 Dearborn St,Northridge,CA,91325",6037
"5777201500","2038 SIEGLE DR","Lemon Grove","CA",91945,-117.021238179,32.7271113347,-117.021412339,32.7270292863,-117.0210618,32.7271936754,NA,"2038 SIEGLE DR,Lemon Grove,CA,91945",6073
"093-540-003","2015 San Antonio Ct","Lompoc","CA",93436,-120.48018143,34.6555005562,-120.480309082,34.6553348977,-120.480047567,34.6556678794,"0100","2015 San Antonio Ct,Lompoc,CA,93436",6083
"120120115","28466 MERRIDY AVE","Highland","CA",92346,-117.18322127,34.1151046717,-117.18334142,34.114966559,-117.183101124,34.1152427857,"510","28466 MERRIDY AVE,Highland,CA,92346",6071
"047825301","15755 LA PAZ DR","Spg Valley Lk","CA",92395,-117.310374447,34.5370512179,-117.310568122,34.5368609589,-117.310181238,34.5372272961,"510","15755 LA PAZ DR,Spg Valley Lk,CA,92395",6071
"486044183","4508 JUNIPER LN","Lake Isabella","CA",93240,-118.408054336,35.6386149864,-118.408267506,35.6384654009,-118.407841213,35.6387646804,"0010","4508 JUNIPER LN,Lake Isabella,CA,93240",6029
"3692211242","4909 JUNEBERRY CT","San Diego","CA",92123,-117.135835598,32.8272758735,-117.136422933,32.826527074,-117.135247639,32.8280243503,NA,"4909 JUNEBERRY CT,San Diego,CA,92123",6073
"309123144","12438 GLENNAIRE WAY","Spg Valley Lk","CA",92395,-117.29617376,34.4770313939,-117.296337855,34.4769656403,-117.295977798,34.4770921867,"510","12438 GLENNAIRE WAY,Spg Valley Lk,CA,92395",6071
"004-124-24","530 DUFOUR ST","Bonny Doon","CA",95060,-122.041481401,36.9635692654,-122.041669822,36.9633915997,-122.041292979,36.9637469312,"020","530 DUFOUR ST,Bonny Doon,CA,95060",6087
"046 546401800","9858 OLIVE ST","Oakland","CA",94603,-122.162694322,37.7460608874,-122.162887181,37.74593205,-122.162501463,37.7461897254,"1100","9858 OLIVE ST,Oakland,CA,94603",6001
"12205800200000","10005 PRAIRIE DUNES WAY","Sacramento","CA",95829,-121.323733001,38.4742765574,-121.323947741,38.4741011537,-121.323556883,38.4744071442,NA,"10005 PRAIRIE DUNES WAY,Sacramento,CA,95829",6067
"5368023004","702 E Mission Rd","San Gabriel","CA",91776,-118.092808007,34.091409765,-118.092858335,34.0912537467,-118.092757516,34.0915661291,"0100","702 E Mission Rd,San Gabriel,CA,91776",6037
"1801641000","1243 CYPRESS DR","Vista","CA",92084,-117.224121668,33.1880937004,-117.224359818,33.1878761236,-117.223374908,33.1884081519,NA,"1243 CYPRESS DR,Vista,CA,92084",6073
"2032970300","505 CARLSBAD VILLAGE DR","Carlsbad","CA",92008,-117.348339732,33.1594126324,-117.348539953,33.1592133337,-117.34814088,33.1596107526,NA,"505 CARLSBAD VILLAGE DR,Carlsbad,CA,92008",6073
"2650018027","9660 Natick Ave","North Hills","CA",91343,-118.454043087,34.2454984917,-118.45426787,34.2453278219,-118.453818204,34.2456692173,"0100","9660 Natick Ave,North Hills,CA,91343",6037
"6030013019","147 E 84th Pl","Los Angeles","CA",90003,-118.272204063,33.9621718729,-118.27227068,33.9619929363,-118.272137446,33.9623508093,"0100","147 E 84th Pl,Los Angeles,CA,90003",6037
"024034120","17001 FERN ST","Fontana","CA",92336,-117.433795163,34.1261117595,-117.433875748,34.1259777596,-117.433714598,34.1262457813,"510","17001 FERN ST,Fontana,CA,92336",6071
"045121014000","1412 EAST AVE","Napa","CA",94559,-122.273404566,38.3063406703,-122.273633716,38.3062473705,-122.273172378,38.306432693,"11","1412 EAST AVE,Napa,CA,94559",6055
"6114010013","15303 S Raymond Ave","Gardena","CA",90247,-118.298834812,33.8926240376,-118.299330911,33.8925507726,-118.298339001,33.8926973841,"0500","15303 S Raymond Ave,Gardena,CA,90247",6037
"045-192-046-000","1059 SARAH AVE","Chico","CA",95926,-121.830426557,39.7453336183,-121.830646479,39.7451554447,-121.830203954,39.7455092501,"RS","1059 SARAH AVE,Chico,CA,95926",6007
